transaction_id,invoice_number,date,sku,product_name,brand,category,supplier,city,state,quantity,unit_price_brl,cost_price_brl,total_value_brl,channel,customer_type,payment_method,total_cost_brl,gross_profit_brl,gross_margin_pct
c7b32306-a78a-4a22-8656-892b39d00741,INV102497,2025-07-16,FRI_SAL_1KG,Sal Refinado Cisne 1kg,Cisne,Alimentos,Mega Fornecedores,Manaus,SP,7,2.87,1.76,20.09,E-commerce B2B,Restaurante,Boleto,12.32,7.77,38.68
bb5d51b4-3b4a-4e6b-b6e0-5c71ab6e7a3b,INV102498,2025-07-16,OMO_LIQ_3L,Líquido para lavar Omo 3L,Omo,Limpeza,Central de Marcas,Brasília,BA,11,46.49,29.68,511.39,E-commerce B2B,Mercado,Dinheiro,326.48,184.91,36.16
aa2c0cfd-aca8-4fba-bf0a-a188eba90fd9,INV102499,2025-07-30,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Distribuidora ABC,Belém,DF,6,7.2,4.49,43.2,E-commerce B2B,Padaria,Pix,26.94,16.26,37.64
50bbf64a-32a6-4b07-a498-16a23d658fd2,INV102500,2025-08-27,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Mega Fornecedores,Brasília,PA,4,4.04,2.59,16.16,Loja Física,Padaria,Cartão,10.36,5.8,35.89
45a036c3-ce94-4c3f-99a4-1fb9a34a39c5,INV102501,2025-07-27,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Central de Marcas,Salvador,MG,8,12.89,7.95,103.12,E-commerce B2B,Revenda,Dinheiro,63.6,39.52,38.32
f168e3bd-cfa0-4375-b1bd-91b76785848d,INV102502,2025-09-01,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Distribuidora ABC,Brasília,PA,7,7.62,5.25,53.34,Representante,Hortifruti,Boleto,36.75,16.59,31.1
a36c19dc-8a3c-49c6-84c3-00691073ccf4,INV102503,2025-08-02,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Distribuidora ABC,Porto Alegre,RJ,5,4.81,3.02,24.05,Loja Física,Revenda,Boleto,15.1,8.95,37.21
54dca9e3-781f-4f6f-a081-ed9c1a219803,INV102504,2025-08-05,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Supply Brasil,Fortaleza,RS,13,7.31,4.53,95.03,E-commerce B2B,Mercado,Cartão,58.89,36.14,38.03
ec6591b9-8bd9-4f9c-b43a-4462c3e907d1,INV102505,2025-08-01,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Atacado Norte,Manaus,PR,10,4.69,3.32,46.9,E-commerce B2B,Restaurante,Cartão,33.2,13.7,29.21
5eb53492-9d53-4eb2-a5a5-49bf9d8f2a2c,INV102506,2025-09-10,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Supply Brasil,São Paulo,CE,7,4.09,3.0,28.63,Representante,Padaria,Cartão,21.0,7.63,26.65
72bee293-ecc8-4246-89d2-bdf86db56669,INV102507,2025-08-30,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Mega Fornecedores,Brasília,PA,12,4.4,2.83,52.8,Loja Física,Revenda,Pix,33.96,18.84,35.68
93ebb5ee-f58c-4ef8-aa8b-46fbfe9429de,INV102508,2025-09-11,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Mega Fornecedores,Belém,PR,6,3.55,2.17,21.3,Representante,Revenda,Pix,13.02,8.28,38.87
a116acc3-0faa-482c-acdc-6a8a62ffcfbf,INV102509,2025-08-07,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Atacado Norte,Fortaleza,MG,8,6.67,4.27,53.36,E-commerce B2B,Revenda,Cartão,34.16,19.2,35.98
6c952e5e-5c16-435f-83e9-2db12fc556c4,INV102510,2025-08-11,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Atacado Norte,São Paulo,CE,11,4.54,3.16,49.94,Loja Física,Padaria,Cartão,34.76,15.18,30.4
ff197744-0570-4b44-80c1-47a998eb3048,INV102511,2025-07-19,DET_YPE_500ML,Detergente Ypê 500ml,Ypê,Limpeza,Central de Marcas,Belo Horizonte,RS,16,3.16,1.71,50.56,E-commerce B2B,Mercado,Cartão,27.36,23.2,45.89
5d25e16e-ec05-492b-8570-f767b4de0f41,INV102512,2025-08-17,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Atacado Norte,Rio de Janeiro,SP,4,6.57,4.42,26.28,Loja Física,Revenda,Pix,17.68,8.6,32.72
566d1192-a487-4e9d-bd4d-3fa63892351a,INV102513,2025-08-25,PAP_TOA_8RL,Toalha de Papel Cozinha 8 rolos,Scott,Higiene,Distribuidora ABC,Porto Alegre,RJ,5,16.4,10.53,82.0,Representante,Mercado,Cartão,52.65,29.35,35.79
90942f48-172e-492b-be0b-22e6a958f2cd,INV102514,2025-08-15,OLE_COZ_900G,Manteiga Qualy 500g,Qualy,Alimentos,Distribuidora ABC,Brasília,SP,7,9.94,6.55,69.58,Loja Física,Revenda,Pix,45.85,23.73,34.1
e9ca54bb-7237-410e-97be-0be5c7af1f91,INV102515,2025-08-11,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Distribuidora ABC,Belo Horizonte,MG,13,8.47,5.51,110.11,E-commerce B2B,Hortifruti,Pix,71.63,38.48,34.95
d901dd58-3ac5-4ce7-83ac-41e49c20771f,INV102516,2025-08-06,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Atacado Norte,Curitiba,RJ,8,6.75,4.4,54.0,E-commerce B2B,Mercado,Pix,35.2,18.8,34.81
de8e545d-4f48-462d-acbf-c18a6938d524,INV102517,2025-08-25,CER_SKL_350ML,Cerveja Skol 350ml,Skol,Bebidas,Central de Marcas,Salvador,DF,16,3.35,2.2,53.6,Loja Física,Mercado,Boleto,35.2,18.4,34.33
a489a479-e1f4-4150-a3b8-b09699f5fb70,INV102518,2025-09-07,REF_COCA_2L,Refrigerante Coca-Cola 2L,Coca-Cola,Bebidas,Distribuidora ABC,Rio de Janeiro,BA,18,9.53,6.67,171.54,Loja Física,Restaurante,Pix,120.06,51.48,30.01
796fafa2-10ed-4d2d-8df6-5260b5907329,INV102519,2025-09-11,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Atacado Norte,Brasília,PR,14,4.94,3.33,69.16,Loja Física,Padaria,Cartão,46.62,22.54,32.59
1971567a-a2e3-4e3e-8afc-3faf7af8ca4a,INV102520,2025-08-11,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Central de Marcas,Rio de Janeiro,AM,7,3.8,2.56,26.6,E-commerce B2B,Restaurante,Cartão,17.92,8.68,32.63
fa2558d5-6a93-4213-9bb8-d40a34057356,INV102521,2025-08-18,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Atacado Norte,Brasília,BA,9,8.99,6.21,80.91,E-commerce B2B,Restaurante,Pix,55.89,25.02,30.92
d48dfc0b-c963-4fd3-a1ca-9e9cdc170b8a,INV102522,2025-09-05,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Fortaleza,PR,6,9.13,5.96,54.78,Representante,Padaria,Boleto,35.76,19.02,34.72
ce023bf4-c43c-4745-bf65-1fcb017e38b8,INV102523,2025-08-02,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Distribuidora ABC,Porto Alegre,DF,11,7.53,4.78,82.83,Loja Física,Revenda,Cartão,52.58,30.25,36.52
a884131f-a918-4d56-87d0-b79ed54a1610,INV102524,2025-07-16,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Central de Marcas,São Paulo,PA,8,12.24,7.81,97.92,E-commerce B2B,Revenda,Boleto,62.48,35.44,36.19
d1674e9e-7c3e-4a93-aa6d-97b95073bab6,INV102525,2025-08-17,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Supply Brasil,Rio de Janeiro,RS,10,3.71,2.65,37.1,Representante,Revenda,Pix,26.5,10.6,28.57
ba3640d6-945f-42a5-8afb-e142f4570e95,INV102526,2025-08-22,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Supply Brasil,Salvador,BA,9,12.48,8.03,112.32,E-commerce B2B,Restaurante,Dinheiro,72.27,40.05,35.66
f65285e5-5796-4531-bd6a-a24996eab08c,INV102527,2025-08-26,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Mega Fornecedores,São Paulo,BA,9,3.67,2.14,33.03,Loja Física,Mercado,Boleto,19.26,13.77,41.69
01c5c805-0745-47c6-a4f1-9db80f3ac2ae,INV102528,2025-08-14,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Supply Brasil,São Paulo,SP,5,3.56,2.12,17.8,Loja Física,Hortifruti,Dinheiro,10.6,7.2,40.45
3f9188c0-91e4-483d-abd7-c055ea039c4b,INV102529,2025-09-10,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Distribuidora ABC,Rio de Janeiro,PA,9,4.57,3.01,41.13,Loja Física,Hortifruti,Cartão,27.09,14.04,34.14
d9a2ec9d-412c-4dbf-bd9d-8a1a75cde995,INV102530,2025-07-16,PAN_TAL_1UN,Pão de Forma Pullman 500g,Pullman,Alimentos,Mega Fornecedores,Manaus,PA,7,6.87,4.8,48.09,Loja Física,Restaurante,Pix,33.6,14.49,30.13
2257369b-77dd-4172-90ae-9f36b37f7735,INV102531,2025-07-27,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Supply Brasil,Curitiba,PR,13,8.93,5.4,116.09,E-commerce B2B,Revenda,Pix,70.2,45.89,39.53
80d4472b-1502-46e2-8716-8a2da92693b8,INV102532,2025-07-15,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Central de Marcas,Manaus,CE,3,25.42,17.95,76.26,E-commerce B2B,Restaurante,Cartão,53.85,22.41,29.39
e16dd95a-d678-4498-86a2-f6f05923e3e4,INV102533,2025-07-14,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Atacado Norte,São Paulo,RJ,12,4.6,3.24,55.2,Loja Física,Hortifruti,Cartão,38.88,16.32,29.57
b811bb13-f65b-4053-bd7b-7ee327c65ed3,INV102534,2025-07-22,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Mega Fornecedores,Curitiba,RJ,16,12.69,7.78,203.04,Loja Física,Revenda,Boleto,124.48,78.56,38.69
b8177a2e-e559-45e0-8d10-17e0ff75fc24,INV102535,2025-07-17,OLE_OLI_500ML,Azeite de Oliva Gallo 500ml,Gallo,Alimentos,Supply Brasil,Belo Horizonte,RS,6,37.23,24.26,223.38,E-commerce B2B,Revenda,Cartão,145.56,77.82,34.84
ec28bf65-5d99-4b62-8d81-74c938d61b06,INV102536,2025-07-20,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Brasília,SP,11,8.96,5.97,98.56,E-commerce B2B,Hortifruti,Pix,65.67,32.89,33.37
df8ef450-ccd1-4dfa-9df5-18524f7aaf08,INV102537,2025-07-16,SAB_OMO_2KG,Sabão em Pó Omo 2kg,Omo,Limpeza,Distribuidora ABC,Belém,PA,17,21.28,14.8,361.76,Representante,Padaria,Cartão,251.6,110.16,30.45
04b8155a-47cb-4c16-a712-50a2f0f07406,INV102538,2025-07-14,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Distribuidora ABC,Rio de Janeiro,CE,10,4.24,2.87,42.4,Loja Física,Restaurante,Pix,28.7,13.7,32.31
5358a1aa-5e3a-4f33-b6a2-923458de2249,INV102539,2025-08-22,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Atacado Norte,Salvador,AM,9,6.95,4.38,62.55,Loja Física,Padaria,Cartão,39.42,23.13,36.98
b0cb7170-29d4-4f39-9411-44adbd7017d7,INV102540,2025-08-17,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Supply Brasil,Belo Horizonte,RJ,8,4.44,2.84,35.52,Loja Física,Padaria,Pix,22.72,12.8,36.04
a5a5bb93-7eba-49a4-bb95-73a8f6dbd90d,INV102541,2025-08-02,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Distribuidora ABC,Porto Alegre,RS,7,4.15,3.09,29.05,Loja Física,Restaurante,Pix,21.63,7.42,25.54
25f84c3e-c1d3-4ae4-9298-0baffd9d3405,INV102542,2025-09-08,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Central de Marcas,Salvador,BA,9,9.0,5.34,81.0,E-commerce B2B,Mercado,Cartão,48.06,32.94,40.67
f9386f20-6e25-461f-8ffa-f32ac03bc473,INV102543,2025-08-12,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Supply Brasil,Belo Horizonte,SP,6,12.75,8.01,76.5,Representante,Mercado,Boleto,48.06,28.44,37.18
616d749e-6fc2-4956-9769-c1a7b24af88e,INV102544,2025-08-05,SUC_MAG_900ML,Suco Maguary 900ml,Maguary,Bebidas,Mega Fornecedores,Belém,SP,12,7.55,4.96,90.6,Loja Física,Hortifruti,Pix,59.52,31.08,34.3
458fe5d4-35cf-4ae7-8fb5-6aaa6a4a1a72,INV102545,2025-07-24,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Supply Brasil,Belo Horizonte,RJ,8,7.88,5.2,63.04,Loja Física,Padaria,Pix,41.6,21.44,34.01
850016c2-b234-41c0-9494-8f70e4a878a3,INV102546,2025-08-16,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Central de Marcas,São Paulo,BA,4,3.62,2.23,14.48,E-commerce B2B,Hortifruti,Boleto,8.92,5.56,38.4
fa157500-b97b-4a10-affd-6692826cdae1,INV102547,2025-07-21,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Mega Fornecedores,Belém,BA,12,19.88,12.49,238.56,Loja Física,Padaria,Boleto,149.88,88.68,37.17
9ae43d58-5493-49a1-95e7-99641ca5c1d2,INV102548,2025-08-20,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Supply Brasil,Manaus,AM,7,12.7,7.99,88.9,Loja Física,Mercado,Cartão,55.93,32.97,37.09
88e0e83e-d742-448b-9bd2-0c59ffd79d14,INV102549,2025-08-16,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Distribuidora ABC,Salvador,RS,6,9.3,6.02,55.8,Loja Física,Padaria,Pix,36.12,19.68,35.27
fc3a8cbe-03bb-4267-8847-d165aa6711d4,INV102550,2025-07-18,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Central de Marcas,Brasília,MG,4,3.78,2.19,15.12,E-commerce B2B,Padaria,Cartão,8.76,6.36,42.06
b87ef468-45a4-47b8-b5c3-1791a74ac5b3,INV102551,2025-07-25,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Atacado Norte,Salvador,PR,11,4.7,3.06,51.7,Representante,Mercado,Dinheiro,33.66,18.04,34.89
31f5b95d-1eaf-4e1f-ad42-d1a5f5b93bd3,INV102552,2025-07-22,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Central de Marcas,Belo Horizonte,SP,8,4.17,3.03,33.36,Loja Física,Padaria,Boleto,24.24,9.12,27.34
1b2370ea-6bd4-4ce6-8593-b721a6b8a991,INV102553,2025-08-01,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Mega Fornecedores,Belo Horizonte,MG,7,18.26,12.57,127.82,Loja Física,Mercado,Cartão,87.99,39.83,31.16
7576710b-5cbc-411f-926c-8e4dda8c7de6,INV102554,2025-08-14,PAP_TOA_8RL,Toalha de Papel Cozinha 8 rolos,Scott,Higiene,Mega Fornecedores,Belo Horizonte,PA,10,16.94,10.95,169.4,E-commerce B2B,Mercado,Cartão,109.5,59.9,35.36
6429b1ca-e8c3-4249-9f46-f67145a25b7d,INV102555,2025-08-06,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Mega Fornecedores,São Paulo,MG,6,3.71,2.27,22.26,E-commerce B2B,Mercado,Boleto,13.62,8.64,38.81
9690ed29-925a-41f8-be37-7f1fb1a09327,INV102556,2025-08-23,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Distribuidora ABC,Curitiba,MG,5,4.82,3.25,24.1,Loja Física,Restaurante,Boleto,16.25,7.85,32.57
04a3936e-97a1-4ac2-aea6-91e9eca059d2,INV102557,2025-08-11,AGU_SGN_20L,Água Mineral São Geraldo 20L,São Geraldo,Bebidas,Mega Fornecedores,Rio de Janeiro,RS,30,30.53,18.09,915.9,Loja Física,Restaurante,Boleto,542.7,373.2,40.75
41ffc8b6-6cb6-406c-bf38-43e9b72e0e88,INV102558,2025-09-01,FRI_SAL_1KG,Sal Refinado Cisne 1kg,Cisne,Alimentos,Supply Brasil,Rio de Janeiro,CE,5,2.89,1.79,14.45,Loja Física,Mercado,Cartão,8.95,5.5,38.06
0f124a11-03f3-4a75-bfe8-9ead30e97883,INV102559,2025-08-08,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Distribuidora ABC,Salvador,DF,9,4.83,3.34,43.47,Loja Física,Hortifruti,Cartão,30.06,13.41,30.85
37b4f734-c303-412e-920a-257850acefa2,INV102560,2025-08-05,PAP_NEV_4RL,Papel Higiênico Neve 4 rolos,Neve,Higiene,Supply Brasil,Rio de Janeiro,DF,4,9.98,6.22,39.92,E-commerce B2B,Restaurante,Pix,24.88,15.04,37.68
748cf494-1969-4fa9-9a8e-83b10d21d5ae,INV102561,2025-08-26,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Mega Fornecedores,Brasília,RJ,8,25.66,17.56,205.28,Loja Física,Mercado,Cartão,140.48,64.8,31.57
f96469a7-a65c-4b8d-9303-9801a00e04b0,INV102562,2025-08-07,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Distribuidora ABC,Belo Horizonte,DF,8,12.7,7.98,101.6,E-commerce B2B,Padaria,Boleto,63.84,37.76,37.17
2d2526dc-b83a-4b29-8afd-342ae07a2f89,INV102563,2025-09-02,ARZ_TJO_5KG,Arroz Tio João 5kg,Tio João,Alimentos,Mega Fornecedores,Belém,PR,9,24.35,18.1,219.15,Loja Física,Hortifruti,Cartão,162.9,56.25,25.67
8df4cfb9-71a1-4233-bb56-463f16a0080d,INV102564,2025-07-23,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Mega Fornecedores,Rio de Janeiro,CE,9,3.61,2.26,32.49,Loja Física,Padaria,Boleto,20.34,12.15,37.4
a73bc2f7-c373-423a-a184-c4fe5269676c,INV102565,2025-08-08,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Atacado Norte,Fortaleza,CE,6,3.59,2.19,21.54,Loja Física,Mercado,Cartão,13.14,8.4,39.0
268d5ee7-1f82-4a27-a507-e18e12736886,INV102566,2025-08-27,PAP_NEV_4RL,Papel Higiênico Neve 4 rolos,Neve,Higiene,Mega Fornecedores,Rio de Janeiro,DF,9,9.1,6.13,81.9,E-commerce B2B,Hortifruti,Cartão,55.17,26.73,32.64
dc864e8e-e044-47dc-a4c2-15a3ecd5b05d,INV102567,2025-07-17,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Atacado Norte,Curitiba,PR,8,12.74,8.56,101.92,E-commerce B2B,Hortifruti,Dinheiro,68.48,33.44,32.81
a1135608-c391-4f9e-946d-87e49aa0c598,INV102568,2025-08-08,OLE_COZ_900G,Manteiga Qualy 500g,Qualy,Alimentos,Atacado Norte,Brasília,RS,4,9.58,6.58,38.32,E-commerce B2B,Padaria,Cartão,26.32,12.0,31.32
531e715c-6fd3-4ca5-ac38-c6651fea76bd,INV102569,2025-07-14,CAF_PIL_500G,Café Pilão 500g,Pilão,Alimentos,Supply Brasil,Fortaleza,MG,7,12.69,8.55,88.83,Loja Física,Restaurante,Pix,59.85,28.98,32.62
40116ebf-82ed-4c6e-b22d-66d5f5e325d0,INV102570,2025-08-07,CER_SKL_350ML,Cerveja Skol 350ml,Skol,Bebidas,Distribuidora ABC,Rio de Janeiro,PR,20,3.63,2.04,72.6,Representante,Revenda,Boleto,40.8,31.8,43.8
13f08c51-ec27-4ee6-b8a1-49e0f4db4f9d,INV102571,2025-08-09,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Atacado Norte,Belém,BA,6,9.0,5.6,54.0,Loja Física,Restaurante,Boleto,33.6,20.4,37.78
88a9a172-ae21-470a-b714-3ec1e7c292d5,INV102572,2025-08-15,SUC_MAG_900ML,Suco Maguary 900ml,Maguary,Bebidas,Distribuidora ABC,Belém,AM,30,7.54,4.81,226.2,Representante,Padaria,Dinheiro,144.3,81.9,36.21
506602b1-5c7d-44f7-8144-7c670ba4f3e2,INV102573,2025-08-22,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Supply Brasil,Fortaleza,MG,10,7.65,5.23,76.5,E-commerce B2B,Revenda,Dinheiro,52.3,24.2,31.63
a5b6e552-9e74-44e2-b3c2-60fb45eb082f,INV102574,2025-08-28,OLE_SOY_900ML,Óleo de Soja Soya 900ml,Soya,Alimentos,Supply Brasil,Brasília,CE,7,7.71,5.36,53.97,Loja Física,Restaurante,Cartão,37.52,16.45,30.48
e664f3f6-dba0-4733-bcd3-387f9c5a7b69,INV102575,2025-09-03,FAR_DBN_1KG,Farinha de Trigo Dona Benta 1kg,Dona Benta,Alimentos,Mega Fornecedores,Curitiba,AM,6,6.23,3.91,37.38,Representante,Restaurante,Pix,23.46,13.92,37.24
be0661ab-1fda-454d-bf43-c02a9e6ad8e3,INV102576,2025-08-25,FEJ_KCL_1KG,Feijão Carioca Kicaldo 1kg,Kicaldo,Alimentos,Supply Brasil,Porto Alegre,RS,8,8.45,6.01,67.6,Loja Física,Restaurante,Dinheiro,48.08,19.52,28.88
d2afacf8-cbd3-4835-a7d7-493803e22458,INV102577,2025-07-16,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Mega Fornecedores,Rio de Janeiro,RJ,13,4.6,2.94,59.8,E-commerce B2B,Revenda,Pix,38.22,21.58,36.09
763e0f1e-993f-4223-a959-176aae2963b4,INV102578,2025-08-16,AGU_SGN_20L,Água Mineral São Geraldo 20L,São Geraldo,Bebidas,Distribuidora ABC,Salvador,PR,24,29.55,18.1,709.2,Loja Física,Hortifruti,Pix,434.4,274.8,38.75
120cd6b2-9f02-450e-8ca2-789c33a5dd83,INV102579,2025-08-07,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Supply Brasil,Curitiba,AM,9,6.8,4.4,61.2,Loja Física,Hortifruti,Cartão,39.6,21.6,35.29
557f6f62-22e3-4158-aca6-773e924bcdc2,INV102580,2025-08-28,FRI_BAT_1KG,Batata Congelada 1kg,FryCold,Alimentos,Atacado Norte,Salvador,RS,12,12.43,7.66,149.16,Loja Física,Restaurante,Cartão,91.92,57.24,38.37
7062ad99-bcb5-4682-a560-3f8f7eb31f45,INV102581,2025-08-19,OMO_LIQ_3L,Líquido para lavar Omo 3L,Omo,Limpeza,Atacado Norte,Fortaleza,CE,25,46.4,30.31,1160.0,Representante,Padaria,Pix,757.75,402.25,34.68
2c2dc85b-67a7-4a2b-b5ac-d85e35ecc0e2,INV102582,2025-08-07,OLE_COZ_900G,Manteiga Qualy 500g,Qualy,Alimentos,Distribuidora ABC,Fortaleza,RS,5,9.24,6.5,46.2,Representante,Restaurante,Boleto,32.5,13.7,29.65
f56e03f4-f681-47e6-abfc-4ed7b7d7466e,INV102583,2025-08-04,MAC_RNT_500G,Macarrão Espaguete Renata 500g,Renata,Alimentos,Distribuidora ABC,Belém,SP,11,3.9,2.6,42.9,E-commerce B2B,Padaria,Dinheiro,28.6,14.3,33.33
bb23f572-6d71-432e-a4ab-03d6ce443a80,INV102584,2025-08-02,QUE_POL_300G,Queijo Prato Fatiado 300g (marca genérica),Laticínios BR,Alimentos,Atacado Norte,Belo Horizonte,CE,6,19.16,12.28,114.96,E-commerce B2B,Revenda,Pix,73.68,41.28,35.91
6d3df7cc-0eaa-4dc9-b12c-5da0a73bb3cd,INV102585,2025-08-06,MOL_TOM_340G,Molho de Tomate Quero 340g,Quero,Alimentos,Central de Marcas,Curitiba,AM,9,3.5,2.12,31.5,Loja Física,Restaurante,Boleto,19.08,12.42,39.43
162cfb1e-ce32-4e86-8fe8-c2ffbd7f156f,INV102586,2025-09-07,PAP_TOA_8RL,Toalha de Papel Cozinha 8 rolos,Scott,Higiene,Mega Fornecedores,Porto Alegre,BA,12,16.71,10.81,200.52,E-commerce B2B,Padaria,Dinheiro,129.72,70.8,35.31
6480c2ff-0ff2-4042-8a00-bdd0a45cf91e,INV102587,2025-07-31,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Distribuidora ABC,Curitiba,SP,7,4.96,3.2,34.72,Representante,Revenda,Pix,22.4,12.32,35.48
190ab136-764e-4d11-a46f-0d5693ae35b5,INV102588,2025-08-20,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Mega Fornecedores,Fortaleza,RJ,5,4.9,3.32,24.5,Loja Física,Revenda,Pix,16.6,7.9,32.24
53e3e546-f3d2-4dba-8bee-65dde3a55a52,INV102589,2025-07-27,GEL_LIM_1L,Álcool Gel 70% 1L,Higiene+,Higiene,Distribuidora ABC,Manaus,DF,12,18.63,10.38,223.56,Loja Física,Hortifruti,Boleto,124.56,99.0,44.28
5f911d05-005c-47c1-bf6b-271c413e86c9,INV102590,2025-09-10,BOL_CAC_400G,Bolo Caseiro Congelado 400g,ArteBakery,Alimentos,Distribuidora ABC,São Paulo,PA,8,9.43,5.65,75.44,E-commerce B2B,Mercado,Cartão,45.2,30.24,40.08
5f00bd4c-582e-4824-a765-3f30e1f16c26,INV102591,2025-08-16,CRE_NES_200G,Creme de Leite Nestlé 200g,Nestlé,Alimentos,Mega Fornecedores,Belo Horizonte,RJ,8,4.4,3.16,35.2,Loja Física,Padaria,Cartão,25.28,9.92,28.18
ba24cdc8-5151-48a6-97ff-ade59d14a34f,INV102592,2025-09-10,LEC_NES_170G,Leite Condensado Nestlé 395g,Nestlé,Alimentos,Atacado Norte,Salvador,MG,11,7.09,4.6,77.99,Loja Física,Revenda,Pix,50.6,27.39,35.12
53a8511d-0d8e-4d6a-a5a9-2d38801c37bc,INV102593,2025-07-25,BIS_NES_126G,Biscoito Bono Nestlé 126g,Nestlé,Alimentos,Supply Brasil,Manaus,PR,9,4.18,2.69,37.62,Loja Física,Hortifruti,Boleto,24.21,13.41,35.65
3801e2c2-f080-403b-8be2-308657c7f697,INV102594,2025-08-14,LEI_ITL_1L,Leite UHT Italac 1L,Italac,Alimentos,Mega Fornecedores,São Paulo,PA,8,4.7,3.31,37.6,Loja Física,Revenda,Pix,26.48,11.12,29.57
1ef51872-eed2-44e7-b817-45d9858546ad,INV102595,2025-09-04,ACU_UNI_1KG,Açúcar União 1kg,União,Alimentos,Central de Marcas,Manaus,AM,14,4.1,3.06,57.4,Loja Física,Hortifruti,Cartão,42.84,14.56,25.37
